Acanthoica_quattrospina,Akashiwo,Alexandrium_catenella,Amphidinium,Amylax,Apedinella,Asterionellopsis_glacialis,Bacillaria,Bacillariophyceae,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Tripos,Tripos_furca,Tripos_fusus,Tripos_lineatus,Chaetoceros,Chaetoceros_danicus,Chaetoceros_didymus,Chaetoceros_didymus_TAG_external_flagellate,Chaetoceros_peruvianis,Chaetoceros_similis,Chaetoceros_socialis,Chaetoceros_subtilis,Chaetoceros_tenuissimus,Chaetoceros_throndsenii,Prorocentrum_dentatum,Chrysochromulina,Chrysochromulina_lanceolata,Copepod_nauplii,Corethron_hystrix,Corymbellus,Coscinodiscus,Cylindrotheca,Cylindrotheca_morphotype1,Dactyliosolen_blavyanus,Dactyliosolen_fragilissimus,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophyceae,Dinophysis_acuminata,Dinophysis_norvegica,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Eucampia_morphytype1,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Gonyaulax,Guinardia_delicatula,Guinardia_delicatula_TAG_internal_parasite,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Kryptoperidinium_triquetrum,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leegaardiella_ovalis,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia_sulcata,Parvicorbicula_socialis,Phaeocystis,Phaeocystis_debris,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_micans,Prorocentrum_triestinum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Pyramimonas_morphotype1,Acantharia,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella_morphotype1,Stenosemella_pacifica,Stephanopyxis,Pelagostrobilidium,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_tintinnodes,Strombidium_wulffi,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_TAG_external_detritus,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnina,Tintinnidium_mucicola,Tintinnopsis,Tontonia_appendiculariformis,Paratontonia_gracillima,Trichodesmium,Vicicitus_globosus,Warnowia,Amoeba,bead,bubble,camera_spot,Ciliophora,coccolithophorid,Cryptophyta,detritus,detritus_transparent,fecal_pellet,fiber,fiber_TAG_external_detritus,flagellate,flagellate_morphotype1,flagellate_morphotype3,nanoplankton_mix,pennate,pennate_Pseudo-nitzschia,pennate_Thalassionema,pennate_morphotype1,pollen,shellfish_larvae,Bacillariophyceae_morphotype1,unknown2,zooplankton
28,0,0,1,0,1,9,0,239,6,9,0,10,1,3,0,0,0,4,134,2,13,0,0,0,32,0,0,0,0,0,0,0,5,0,1,28,19,7,8,0,3,0,0,1,86,0,0,0,0,0,0,2,0,2,0,0,0,4,0,1,0,0,5,7,0,0,161,1,5,12,0,4,1,146,3,0,0,1,1,0,12,1,0,5,14,4,1,1,0,1,0,0,1,2,110,1,17,0,0,7,2,15,0,18,0,0,0,0,0,0,0,1,0,3,0,4,5,17,0,3,0,12,0,0,5,0,0,0,0,7,13,0,2,4,7,36,362,130,0,23,3,8,0,1,3646,47,14,1,0,0,0,3,0,0
20,0,1,3,0,1,8,0,266,7,7,0,10,1,4,0,0,0,2,112,0,21,0,0,0,35,0,0,2,0,2,1,0,4,0,0,44,29,13,5,0,4,0,0,4,104,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,4,5,0,0,166,1,18,15,0,4,0,182,5,1,0,1,3,0,10,1,0,6,21,12,0,0,0,0,0,0,1,1,151,0,29,0,0,2,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0,4,3,20,0,12,0,13,0,0,3,0,0,0,1,12,26,0,0,7,11,45,386,160,0,14,5,4,0,6,3668,88,18,0,0,0,0,4,0,1
13,0,0,3,0,0,10,0,199,4,5,1,15,0,2,0,0,1,3,153,3,15,0,0,0,34,0,0,1,0,1,1,0,2,0,0,37,18,7,5,0,4,0,0,2,99,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,2,9,0,0,174,1,12,10,0,3,0,152,9,1,0,0,4,0,7,1,0,1,17,11,0,1,0,0,0,0,0,1,127,0,22,0,0,11,3,10,0,12,0,0,0,0,0,0,0,1,0,1,0,8,11,12,0,4,0,11,0,0,4,0,0,0,1,13,24,0,1,2,14,36,388,206,0,20,7,7,1,10,3637,74,24,0,0,0,0,5,0,0
16,0,1,0,0,0,17,1,192,6,6,0,11,0,4,0,0,1,3,134,2,19,1,0,0,37,0,0,1,0,5,1,0,2,0,0,47,17,7,6,0,1,0,0,3,88,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,1,1,3,4,0,0,146,4,15,14,0,5,0,150,5,0,0,1,3,0,9,0,0,1,20,4,0,3,0,0,0,1,0,3,146,3,30,0,1,11,0,10,0,10,0,0,1,0,0,0,0,1,0,0,0,3,6,16,1,7,0,16,0,0,3,0,0,0,0,8,33,0,1,8,14,47,311,156,0,17,7,8,0,11,3655,65,19,0,0,0,0,3,0,0
23,0,0,0,0,0,8,0,186,3,10,0,15,0,1,0,0,0,4,143,4,18,0,0,2,44,0,0,2,0,1,1,1,10,0,0,49,19,9,9,0,3,0,0,2,110,0,0,0,0,1,0,1,1,0,0,0,0,5,0,0,0,1,5,9,0,0,166,6,16,10,1,1,0,107,5,1,0,0,5,0,11,0,0,4,21,5,2,2,0,0,0,0,0,2,141,0,25,0,0,9,0,11,0,14,0,0,0,0,0,0,0,1,0,2,0,4,5,18,0,8,0,12,0,0,1,0,0,0,0,12,29,0,1,2,12,37,328,187,1,21,4,3,0,5,3327,61,24,0,0,0,0,2,0,0
20,0,1,1,0,4,10,0,183,4,9,0,20,2,5,0,0,1,4,145,3,24,0,0,0,35,1,0,1,1,0,1,0,3,1,0,45,17,9,9,0,4,0,0,1,102,2,0,0,0,0,0,1,3,0,0,0,1,6,0,1,0,2,3,7,0,0,152,1,15,10,0,2,0,121,6,0,0,1,3,0,6,1,0,5,17,10,1,3,0,0,0,0,2,2,150,1,31,0,0,5,1,15,0,10,0,0,0,0,0,0,0,1,0,2,0,3,3,14,1,8,1,12,0,1,1,0,0,0,2,11,25,0,2,7,9,28,320,178,0,24,6,7,2,3,3493,53,18,1,0,0,0,5,0,0
20,0,0,0,2,0,13,0,151,5,10,0,10,0,4,0,1,1,1,123,1,18,0,0,1,29,0,0,2,0,1,1,0,4,0,0,51,11,10,6,0,5,0,0,4,106,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,3,6,0,0,165,3,10,14,0,1,0,106,7,0,0,0,0,0,7,0,0,2,16,8,0,2,0,0,0,0,0,1,121,0,23,3,0,7,0,14,3,7,0,0,0,0,1,0,0,1,0,1,0,6,8,21,1,7,0,13,0,0,2,0,0,0,0,13,24,0,4,4,11,44,315,176,0,16,1,9,1,4,3451,71,22,0,0,0,0,6,1,0
21,0,0,0,0,2,16,0,181,8,7,0,14,0,4,0,0,0,3,143,1,21,0,0,1,22,0,0,1,2,0,0,0,3,0,0,43,29,5,6,0,6,0,0,3,111,1,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,0,1,8,0,0,141,0,17,12,0,1,0,93,5,0,0,0,1,0,9,0,0,1,13,10,0,0,0,1,1,0,1,3,110,0,27,0,0,3,1,11,0,6,0,0,0,0,0,0,0,1,0,0,0,8,8,19,0,9,0,11,0,0,2,0,0,0,1,10,75,0,0,3,15,44,294,168,3,16,3,13,1,7,3872,70,24,0,0,0,0,1,0,0
15,0,1,5,0,2,15,2,177,6,11,0,20,3,1,1,0,0,1,146,2,15,0,0,1,38,0,0,1,0,2,0,0,1,0,0,51,21,12,6,0,2,0,0,4,116,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,3,7,1,0,141,4,10,14,0,4,0,136,9,0,0,0,3,0,8,2,0,6,15,8,0,1,0,1,0,1,0,4,138,0,20,1,0,7,0,16,0,11,0,1,0,1,0,0,0,2,0,1,0,8,6,22,0,12,0,12,0,0,2,0,0,0,0,11,36,0,4,8,18,45,378,200,1,21,3,2,1,9,3367,63,27,0,0,0,0,0,0,0
24,0,0,2,1,0,10,2,272,2,9,0,18,2,3,0,0,1,3,101,5,6,0,0,1,29,0,0,0,1,1,0,0,0,0,1,66,25,9,11,0,5,0,0,3,95,2,0,0,0,0,0,4,0,1,0,0,0,2,0,2,0,0,2,8,0,0,137,2,14,17,0,6,0,187,9,1,0,3,2,0,6,0,0,1,24,21,0,2,0,0,0,1,2,1,161,0,35,1,0,5,1,13,0,6,0,1,0,1,0,0,0,1,0,3,0,9,5,18,0,5,0,9,0,0,2,0,0,0,1,15,66,0,2,5,11,45,572,193,2,26,2,10,4,8,3763,107,55,0,0,0,0,2,0,0
19,0,0,3,0,1,15,0,250,6,8,0,17,2,3,2,0,0,2,122,1,12,0,0,0,39,1,0,1,0,0,0,0,2,0,0,58,19,9,11,0,10,0,0,3,99,1,0,0,0,2,0,0,0,1,0,0,0,5,0,1,0,0,3,4,1,0,95,1,14,7,0,4,0,185,6,2,0,2,1,0,10,0,0,4,13,14,0,1,0,0,0,0,0,1,174,1,25,1,0,10,0,14,1,20,0,0,0,0,0,0,0,0,0,0,0,10,7,24,0,9,0,14,0,0,1,0,0,0,0,20,82,0,6,8,5,36,562,163,4,33,2,5,1,8,2868,102,38,0,0,0,0,4,0,0
23,0,1,0,0,1,10,0,163,6,17,0,21,1,4,1,0,0,3,189,5,23,0,0,0,47,0,0,3,0,3,0,0,7,0,1,48,34,10,6,1,5,0,0,4,95,2,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,3,6,0,0,65,2,9,9,0,8,0,146,8,1,0,1,6,0,10,0,0,0,18,12,2,0,0,1,0,0,0,0,161,0,21,0,0,6,1,14,0,15,0,0,0,0,0,0,0,0,0,0,0,6,2,27,2,5,0,10,0,0,3,0,0,0,0,14,107,0,1,4,8,17,440,159,2,25,3,9,3,4,2663,84,35,0,0,0,0,4,1,0
26,0,0,0,1,1,9,0,156,10,7,0,11,1,2,0,0,0,4,195,1,26,0,0,2,38,0,0,2,2,2,1,0,6,0,2,39,22,12,7,1,7,0,0,5,94,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,6,2,4,0,57,2,14,6,1,2,0,140,4,0,0,1,5,0,7,0,0,2,19,5,0,1,0,1,0,0,0,1,152,0,21,0,0,6,0,10,0,12,0,1,0,0,0,0,0,0,0,1,0,12,1,22,1,14,0,12,0,0,1,0,0,0,0,16,98,0,2,6,15,18,418,159,1,26,5,6,1,4,2923,74,29,0,0,0,0,6,0,0
28,0,0,4,1,0,12,1,150,7,12,0,17,0,4,0,0,0,7,238,1,19,0,0,1,46,0,0,0,1,5,0,0,8,1,0,60,42,13,6,0,8,1,0,6,106,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,13,0,0,94,0,13,14,0,7,1,147,7,2,0,1,8,0,15,0,0,2,30,6,1,4,0,0,0,0,1,3,202,0,30,0,0,9,1,18,0,11,0,0,0,0,0,0,1,0,0,1,0,10,12,28,1,7,0,18,0,0,0,0,0,0,0,18,57,0,2,4,13,25,451,158,2,31,0,7,1,4,3330,138,65,0,1,0,0,4,0,0
28,0,0,0,0,1,20,0,104,4,8,0,15,2,4,0,0,2,3,234,2,23,0,0,3,56,0,0,4,0,3,1,0,1,0,0,40,31,4,8,0,4,0,0,5,96,1,2,0,0,1,0,2,1,0,0,0,0,3,0,1,0,0,0,6,0,0,80,2,7,14,0,4,0,124,7,1,0,0,2,0,9,0,0,4,18,11,1,1,0,1,0,0,1,1,207,1,20,1,0,7,1,11,0,15,0,0,0,0,0,0,0,1,0,2,0,10,5,15,0,9,0,17,0,0,4,0,0,0,0,8,44,0,2,3,8,18,371,144,2,14,8,7,1,2,3130,72,60,0,0,0,0,5,0,0
30,0,0,0,0,4,21,0,143,6,23,1,10,0,2,1,0,1,5,283,4,28,0,0,0,53,0,0,7,0,3,0,0,3,0,0,47,29,10,9,1,1,0,0,10,88,1,0,0,0,1,0,3,1,1,0,0,0,3,0,2,1,0,2,8,0,1,59,1,11,7,0,3,0,128,9,2,0,2,2,0,12,0,0,9,21,5,1,2,0,0,0,0,0,0,189,1,20,0,0,9,0,17,0,13,0,0,0,1,0,0,0,0,0,0,0,10,9,22,0,6,0,13,0,0,3,0,0,0,0,16,58,0,3,6,5,30,401,145,0,22,3,8,1,7,3102,114,64,0,1,0,0,6,0,0
24,0,0,3,0,9,16,0,45,29,6,0,13,0,5,0,0,0,1,189,4,26,0,0,1,64,1,3,1,0,2,1,1,4,0,0,16,1,5,4,0,1,0,0,1,57,1,0,0,0,0,0,5,0,2,0,0,0,5,0,0,1,0,3,5,0,0,69,3,22,16,0,1,0,82,8,0,0,0,1,0,7,2,0,0,3,5,0,2,0,1,0,0,0,1,190,0,43,0,1,6,1,13,0,6,0,0,0,0,0,0,0,0,0,0,0,15,10,12,1,8,0,7,0,0,1,0,0,0,0,2,31,0,4,9,4,19,308,92,0,13,9,16,3,0,1160,34,7,0,0,0,0,2,0,1
23,0,0,1,1,0,17,0,112,12,7,0,14,0,6,0,0,2,2,246,1,24,0,0,0,61,0,0,2,0,1,0,0,5,0,0,37,25,18,5,0,3,0,0,4,93,1,0,0,0,0,0,2,2,0,0,0,0,7,0,3,0,0,3,6,0,0,54,1,7,9,0,1,0,140,10,1,0,0,2,0,10,0,0,2,26,10,1,0,0,1,0,0,0,4,158,1,22,1,0,8,0,19,0,11,0,2,0,0,0,0,0,1,0,0,0,3,5,22,1,8,0,10,0,0,2,0,0,0,0,21,75,0,5,3,5,22,377,121,0,22,0,17,0,4,2658,91,53,0,0,0,0,2,0,0
43,0,0,3,0,13,18,1,42,27,13,0,8,2,4,0,0,0,0,168,1,24,0,1,0,45,0,2,1,0,6,0,0,3,0,0,24,2,5,3,0,1,0,0,2,68,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,2,2,4,0,0,76,3,14,27,0,2,0,100,8,0,0,0,4,0,9,2,0,0,5,4,0,0,0,2,0,0,0,4,174,1,51,0,0,6,2,7,1,6,0,0,0,0,0,0,0,0,0,0,0,11,1,8,0,8,1,13,0,0,0,0,0,0,1,9,24,0,2,2,15,16,267,90,0,11,7,9,0,0,1108,34,3,0,0,0,0,2,0,0
23,1,0,1,0,0,14,0,141,3,9,0,19,1,1,1,1,1,5,203,5,28,0,1,0,47,0,0,2,1,0,1,0,1,0,1,53,24,10,11,2,1,0,0,11,93,3,1,0,0,1,1,1,0,1,0,0,0,7,0,0,0,0,5,3,1,0,70,0,15,10,0,4,0,144,6,1,0,0,3,0,13,1,0,4,35,28,2,1,0,4,0,0,0,1,163,1,30,3,0,4,1,17,0,16,0,0,0,0,0,0,0,0,0,0,0,11,5,31,3,15,0,20,0,0,1,0,0,0,0,44,111,0,5,6,12,31,675,204,1,41,6,9,0,6,3345,118,59,1,0,0,0,7,0,0
37,0,0,0,0,5,8,0,34,23,7,0,10,1,2,1,1,2,0,131,5,19,0,1,0,38,0,1,3,0,1,0,1,4,0,1,16,3,3,1,0,1,0,0,0,69,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,5,0,0,79,0,24,20,0,1,1,84,7,1,0,1,4,0,7,2,0,0,1,1,0,1,0,0,0,1,0,5,156,0,48,1,0,5,1,11,0,4,0,1,0,0,0,0,0,0,0,1,0,15,9,11,0,11,0,6,0,0,1,0,0,0,1,2,25,0,1,4,7,20,234,79,0,12,8,7,0,0,1105,40,4,0,0,0,0,0,0,0
27,0,0,0,0,2,16,0,112,2,11,0,14,0,3,1,0,0,1,176,0,12,1,0,1,27,0,0,1,1,0,1,0,1,0,1,56,38,11,3,0,4,0,0,6,91,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,2,6,0,0,76,4,10,8,0,2,0,105,5,0,0,2,6,0,11,0,1,2,27,14,2,0,1,0,0,0,0,1,156,0,31,0,0,8,0,8,0,11,0,0,1,0,0,0,0,1,0,0,0,12,9,18,0,6,0,8,0,0,3,0,0,0,0,19,125,0,5,5,7,23,363,174,2,25,5,10,3,3,3264,100,62,0,0,0,0,3,0,0
45,0,0,2,0,32,11,5,24,13,7,0,15,0,1,0,0,0,5,131,5,17,0,0,2,51,0,0,1,1,5,1,0,0,0,0,26,0,2,1,0,1,0,0,0,76,0,0,0,0,0,0,2,2,0,0,0,0,3,1,0,0,0,5,7,0,0,106,0,24,14,0,1,0,48,5,0,0,0,2,0,9,0,0,1,3,2,0,0,0,0,0,0,0,4,151,0,97,0,0,4,3,7,1,4,0,0,0,0,0,0,0,0,0,1,0,25,9,11,0,12,0,4,0,1,1,0,0,0,0,6,18,0,0,6,8,26,295,127,2,9,6,24,2,1,1249,19,3,0,0,0,0,3,0,0
8,0,0,0,0,0,7,0,106,6,7,0,14,1,6,0,0,0,3,114,0,9,0,0,0,27,0,0,2,0,2,0,0,1,0,1,45,13,12,7,0,1,0,0,6,103,1,0,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,2,5,0,0,98,1,11,10,0,10,0,72,7,1,0,0,4,0,2,0,0,3,14,11,1,0,0,2,0,0,0,0,86,0,39,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,2,0,7,4,13,0,12,0,13,0,0,2,0,0,0,1,23,124,0,4,4,12,34,418,228,1,27,3,8,0,5,3486,89,36,0,0,0,0,5,1,0
56,0,1,1,0,20,15,0,26,15,21,0,22,0,1,0,0,1,5,124,2,15,1,0,1,57,0,0,1,0,3,0,0,5,0,0,26,2,6,1,0,0,0,0,0,73,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,4,9,0,0,113,1,25,15,0,2,0,44,6,0,0,1,3,0,8,0,0,1,4,1,0,2,0,0,0,0,0,1,130,0,82,0,0,8,0,7,1,9,0,0,0,0,0,0,0,1,0,1,0,10,10,18,0,11,0,10,0,0,2,0,0,0,0,13,22,0,2,10,9,24,247,110,1,8,6,29,3,1,1258,14,4,0,0,0,0,3,0,0
12,0,0,0,0,0,10,0,110,3,7,0,13,0,3,1,0,0,4,70,1,18,0,1,1,18,0,1,0,0,0,0,0,1,0,1,40,19,9,1,0,1,1,0,6,99,2,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,3,2,0,0,118,0,14,9,0,4,0,60,4,0,0,0,2,0,4,0,0,5,18,10,1,1,0,1,0,0,1,2,87,0,38,0,0,1,1,6,0,4,0,0,0,0,0,0,0,0,0,2,0,2,1,26,0,8,0,11,0,1,0,0,0,0,0,22,95,0,2,7,16,48,470,244,1,17,2,10,1,6,3799,99,28,0,0,0,0,4,0,0
55,0,0,2,0,28,16,1,30,12,10,0,15,3,4,0,0,0,1,122,2,13,0,0,3,41,0,0,1,0,4,0,1,2,1,0,12,3,11,1,0,0,0,0,0,84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,111,1,20,23,0,1,0,48,5,1,0,1,2,0,3,1,0,1,3,5,1,1,0,0,0,0,1,2,132,0,99,0,0,3,0,15,0,11,0,0,0,0,0,0,0,1,0,2,0,7,8,10,0,14,1,6,0,1,2,0,0,0,2,6,9,0,2,14,10,34,244,94,0,5,5,29,5,3,1160,26,4,0,0,0,0,2,0,0
12,0,0,2,0,0,6,0,112,2,3,0,18,0,1,0,0,0,4,77,2,11,0,0,0,19,0,0,0,0,2,0,0,0,0,0,43,17,8,2,1,1,0,0,2,129,2,1,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,3,7,0,0,113,0,10,12,0,2,1,57,5,0,0,1,2,0,7,0,0,6,21,8,2,1,0,2,0,0,0,1,78,0,29,2,0,7,4,13,0,9,0,0,0,0,0,0,0,0,0,0,0,3,2,22,1,9,0,9,0,1,1,0,0,0,0,11,66,0,3,3,16,39,286,242,1,22,2,6,2,2,4500,87,40,0,0,0,0,2,0,0
46,0,0,1,0,18,13,1,47,20,12,0,20,5,4,0,0,1,5,126,2,23,0,0,3,52,0,0,2,0,2,0,0,3,0,0,36,5,8,2,0,1,0,0,2,101,0,1,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,2,10,0,0,115,2,42,29,0,0,0,73,6,0,0,0,1,0,9,0,0,4,4,3,1,0,0,0,0,1,1,5,190,0,85,0,0,6,1,10,0,6,0,0,0,0,0,0,0,1,0,0,0,16,5,8,0,14,0,3,0,1,1,0,0,0,1,6,17,0,0,5,18,33,299,120,0,5,4,20,0,0,1298,32,7,0,0,0,0,0,0,0
8,0,0,0,0,1,5,0,107,0,6,0,12,1,2,0,0,0,1,69,3,10,0,0,0,11,0,0,2,0,1,1,0,1,0,0,40,7,3,4,0,1,0,0,7,106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,139,0,12,6,0,3,0,43,2,0,0,1,1,0,3,0,0,5,21,8,1,1,0,2,0,0,0,0,69,0,27,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,2,0,4,1,17,0,8,0,14,0,0,1,0,0,0,0,20,69,0,2,3,5,47,293,237,0,20,0,8,0,7,4624,81,31,0,0,0,0,2,0,0
72,0,1,1,0,22,13,0,45,15,15,0,18,4,4,0,0,0,3,147,2,22,0,0,1,51,0,0,0,0,6,0,2,3,0,0,27,7,11,2,0,0,0,0,0,102,0,0,0,0,0,0,5,1,0,0,0,0,2,1,0,0,0,2,7,0,0,126,3,31,30,1,0,0,71,8,1,1,0,2,0,9,0,0,1,5,3,1,1,0,1,0,0,1,5,166,0,74,0,0,3,1,16,0,9,0,0,0,0,0,0,0,1,0,2,0,15,5,12,0,10,0,7,0,0,4,0,0,0,0,4,18,0,0,8,9,20,291,134,1,14,9,25,0,1,1319,30,11,0,0,0,0,3,0,1
12,0,0,0,1,0,3,0,117,6,14,0,8,1,3,2,0,0,5,66,1,7,0,0,0,11,0,0,0,0,2,0,0,1,0,0,26,9,7,7,0,5,0,0,4,116,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,2,0,0,114,0,10,6,0,7,0,70,6,1,0,1,2,0,6,0,0,4,18,8,0,2,0,0,0,0,0,0,64,1,34,1,0,1,1,5,0,5,0,1,0,0,0,0,0,1,0,1,0,1,1,22,0,10,0,7,0,0,1,0,0,0,0,13,66,0,2,3,11,37,313,269,0,15,4,10,1,8,4343,85,29,0,0,0,0,4,0,0
49,0,1,0,1,24,7,1,35,12,5,0,12,1,3,2,0,0,1,115,4,12,0,1,1,36,0,0,2,0,3,0,0,4,0,0,22,3,1,3,0,1,0,0,0,83,0,0,0,0,1,0,1,1,4,0,0,0,2,0,1,0,0,4,6,0,0,117,2,29,20,0,0,0,54,8,0,0,0,4,0,10,0,0,0,3,3,0,0,1,0,0,0,0,3,162,0,79,0,0,1,3,15,0,4,0,0,0,0,0,0,0,1,0,1,0,10,4,5,0,13,1,6,0,1,3,0,0,0,2,5,12,0,1,6,11,20,261,106,2,9,9,26,0,0,1391,31,8,1,0,0,0,0,1,0
11,0,1,0,0,0,6,1,125,3,5,0,16,1,2,0,0,0,4,66,3,11,0,0,0,12,0,0,3,2,0,1,0,2,0,1,26,12,5,4,0,3,0,0,2,104,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,0,109,0,11,8,0,2,0,42,2,0,0,2,3,0,3,1,0,7,16,8,1,0,0,1,0,0,0,1,80,0,24,0,0,3,1,1,0,8,0,0,0,1,0,0,0,0,0,1,0,5,4,26,1,13,0,4,0,1,0,0,0,0,0,15,59,0,2,3,9,38,269,262,1,21,3,5,2,4,4375,108,38,0,0,0,0,3,0,0
22,0,0,0,0,0,11,1,171,5,7,0,15,1,6,0,0,0,5,102,3,17,0,0,1,19,1,0,1,0,2,0,0,3,0,5,48,21,8,8,0,4,0,0,6,104,0,0,0,0,3,0,1,0,0,0,0,0,4,1,0,0,0,5,7,0,0,142,0,16,17,0,4,0,82,2,0,0,1,7,0,8,0,0,3,25,10,0,2,0,0,0,0,0,1,115,0,35,2,0,3,2,9,1,5,0,0,0,0,0,0,0,2,0,1,0,7,5,28,0,15,0,12,0,1,0,0,0,0,0,9,46,0,2,5,14,23,364,241,0,30,3,11,2,2,4266,148,68,1,0,0,0,3,1,0
15,0,0,2,0,2,8,0,38,5,6,0,8,1,2,0,0,0,2,89,2,12,0,0,1,46,0,1,1,0,4,0,0,3,0,0,12,1,2,4,1,2,0,0,1,24,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,43,0,8,13,0,2,0,146,5,0,0,1,2,0,9,1,0,0,1,4,1,0,1,0,0,0,0,2,103,0,19,0,0,1,3,6,0,6,0,1,0,0,0,0,0,0,0,0,0,4,2,6,0,2,0,7,0,0,1,0,0,0,2,7,14,0,0,8,6,11,305,93,2,14,8,6,0,1,449,24,1,1,0,0,0,1,0,0
21,0,0,2,1,0,7,0,138,4,8,0,20,0,3,0,0,0,4,184,4,12,0,0,1,20,0,0,3,0,1,0,0,6,1,0,26,31,11,6,0,1,0,0,4,84,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,2,5,0,0,70,2,9,9,0,2,0,82,4,0,0,0,6,0,8,1,1,3,26,9,0,1,0,1,0,0,0,1,121,0,29,0,0,5,1,12,0,11,0,0,0,1,0,0,0,1,0,0,0,3,4,16,0,10,0,10,0,0,1,0,0,0,0,15,39,0,2,5,13,21,303,193,0,38,8,5,0,8,3538,113,61,0,0,0,0,4,0,0
12,0,0,3,0,1,3,0,45,8,4,0,7,1,0,0,0,0,0,74,0,21,0,0,2,41,0,0,1,0,0,0,0,0,0,1,8,1,7,4,0,1,0,0,0,38,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,2,0,0,0,34,1,10,14,0,2,0,118,3,0,0,1,1,0,6,3,0,0,0,3,0,0,0,0,0,0,0,1,101,0,14,0,0,3,1,10,0,6,0,0,0,0,0,0,0,0,0,1,0,2,4,23,0,2,0,3,0,0,4,0,0,0,1,3,7,0,1,6,7,8,314,99,0,9,6,4,0,0,459,20,3,1,0,0,0,0,0,0
16,0,0,2,0,1,14,0,166,5,9,0,9,0,2,1,1,0,3,207,1,13,1,0,1,31,0,0,1,0,2,0,0,6,0,1,57,39,6,10,0,1,0,0,6,104,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,1,6,3,0,0,79,0,13,14,0,4,0,123,6,2,0,0,3,0,5,1,0,5,22,7,0,0,0,0,0,0,0,0,172,0,23,0,0,6,0,19,0,8,0,0,0,0,0,0,0,0,0,1,0,11,4,18,0,16,0,18,0,0,1,0,0,0,0,15,58,0,2,6,12,24,316,134,1,41,3,12,4,3,3910,160,89,0,0,0,0,2,0,0
12,0,0,2,0,4,8,1,37,5,4,0,13,2,0,0,0,0,1,82,2,11,0,0,0,46,0,0,1,0,2,0,0,2,0,3,17,2,4,2,0,0,0,0,0,36,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,2,0,0,40,2,18,11,0,1,0,102,5,0,0,0,1,0,4,1,0,0,0,5,1,2,0,0,0,1,0,1,100,0,10,0,0,6,0,10,0,10,0,0,0,1,0,0,0,0,0,0,0,4,2,10,1,3,0,7,0,0,1,0,0,0,2,7,17,0,2,1,11,10,329,98,1,15,4,7,0,1,434,37,1,0,0,0,0,3,1,1
