pid,Amoeba,Bacteriastrum,Chaetoceros,Ciliophora,Copepod_nauplii,Cryptophyta,Cylindrotheca,Dictyocha,Dinophyceae,Dinophyceae_morphotype3,Eutintinnus,Gonyaulax,Guinardia_striata,Gyrodinium,Katodinium_or_Torodinium,Laboea_strobila,Leptocylindrus_mediterraneus,Oxytoxum,Phaeocystis,Pleuronema,Pronoctiluca,Proterythropsis,Protoperidinium,Pseliodinium,Pseudo-nitzschia,Rhizosolenia,Strombidium_inclinatum,Strombidium_morphotype1,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Tiarina_fusus,Tripos,Tripos_furca,Tripos_fusus,Tripos_lineatus,Warnowia,bead,bubble,coccolithophorid,colony,detritus,detritus_theca_fragment,detritus_transparent,fecal_pellet,fiber,nanoplankton_mix,pennate,seta
D20210517T161432_IFCB102,4,32,63,10,0,14,23,4,174,481,0,1,0,5,12,0,3,0,12,1,0,0,0,1,180,12,1,1,3,13,33,0,0,0,0,3,0,0,0,18,40,214,0,1,1,8,4549,122,9
D20210517T163853_IFCB102,5,39,54,7,1,13,22,3,159,571,0,1,1,2,6,0,1,0,15,0,0,0,2,0,180,6,0,2,1,19,32,0,0,0,0,5,0,0,2,22,45,185,0,4,0,15,4617,116,6
D20210517T170313_IFCB102,5,25,54,12,0,21,20,1,173,530,0,2,2,2,9,0,2,0,16,0,0,1,0,0,148,10,0,1,1,18,38,0,0,0,0,3,0,0,1,30,35,270,0,2,0,20,4570,104,4
D20210517T172158_IFCB115,7,32,38,12,0,36,19,3,169,403,0,2,0,3,9,0,0,0,5,1,1,0,0,0,85,7,0,0,3,12,20,0,0,0,0,0,1,2,0,73,15,446,0,13,1,22,3176,50,5
D20210517T172734_IFCB102,2,21,49,17,0,9,14,1,172,486,0,0,2,1,9,0,2,1,23,0,1,0,0,0,172,9,1,0,3,13,30,0,0,0,0,2,0,1,0,13,36,209,0,2,0,12,4502,113,9
D20210517T174731_IFCB115,11,23,36,18,0,35,20,2,163,440,0,2,2,1,3,0,3,0,4,1,0,0,1,0,87,7,0,0,5,16,11,0,0,0,0,2,1,5,5,66,10,364,0,12,1,26,3219,68,3
D20210517T175155_IFCB102,2,28,28,5,1,18,12,4,177,590,0,0,1,4,16,1,0,0,8,0,1,0,0,0,156,11,0,1,1,14,26,0,1,0,0,0,0,0,1,24,29,214,0,3,0,15,4520,124,6
D20210517T181152_IFCB115,5,20,38,3,1,33,19,4,152,422,1,0,0,3,12,2,0,1,3,0,1,0,1,0,66,2,0,2,4,15,21,0,0,0,0,2,0,4,0,58,10,328,0,13,1,15,3260,58,3
D20210517T181616_IFCB102,3,22,60,22,0,13,18,2,211,373,1,0,5,2,20,1,0,0,19,0,1,0,0,0,258,9,1,1,6,20,36,0,0,0,1,0,3,1,0,40,26,260,0,2,0,19,4866,106,7
D20210517T183746_IFCB115,11,19,31,22,1,35,29,2,141,502,1,2,1,5,7,1,2,2,5,2,0,0,1,0,65,5,0,5,1,17,28,2,0,0,0,1,0,8,11,54,12,479,0,37,2,28,3059,78,4
D20210517T184037_IFCB102,7,22,54,19,0,16,24,2,230,458,0,1,3,8,19,0,0,1,28,0,0,0,2,0,198,5,0,3,10,20,37,0,0,0,1,1,2,0,0,38,23,227,0,2,0,17,5409,144,3
D20210517T190208_IFCB115,4,26,23,14,0,34,18,4,158,577,0,0,3,3,10,1,2,1,5,0,0,0,1,0,78,9,0,2,3,13,28,0,0,0,1,0,0,2,1,77,13,434,0,40,3,18,3102,59,4
D20210517T190458_IFCB102,5,34,73,11,0,18,24,3,226,435,0,2,3,7,14,1,3,1,13,0,0,0,0,1,202,4,0,0,4,16,31,0,0,0,0,3,3,0,0,42,25,210,0,0,0,11,5980,129,14
D20210517T192630_IFCB115,5,20,38,16,2,39,16,3,150,531,2,1,3,2,7,1,3,2,7,1,0,1,0,1,71,8,0,0,1,11,33,0,0,0,0,0,0,1,1,63,7,476,2,53,1,33,3040,67,8
D20210517T192919_IFCB102,2,30,84,9,0,8,31,3,218,423,0,1,4,1,16,0,2,0,25,0,0,0,1,0,217,10,0,0,3,17,26,0,0,0,0,4,1,0,0,31,26,228,0,1,0,10,5564,172,7
D20210517T195217_IFCB115,8,36,37,12,0,26,17,5,105,360,0,0,2,5,10,0,3,0,7,0,0,0,2,0,103,7,0,0,4,21,37,0,0,0,0,0,1,7,3,75,14,625,0,123,2,42,2145,93,7
D20210517T195339_IFCB102,3,22,95,8,1,10,24,1,221,434,0,1,2,9,23,0,2,1,22,0,0,0,0,1,255,14,1,1,7,15,42,0,0,0,0,4,4,0,1,39,27,257,0,4,1,12,5572,125,15
D20210517T201639_IFCB115,6,38,39,10,0,27,21,3,139,369,0,2,0,5,8,1,9,1,5,1,0,0,0,1,104,7,0,1,4,28,27,0,0,0,0,4,0,8,6,60,12,625,0,88,1,41,2107,99,9
D20210517T201800_IFCB102,7,27,89,10,0,8,24,2,230,464,0,0,3,8,18,2,3,0,29,0,1,0,0,0,232,9,0,1,4,23,34,0,0,0,0,3,4,2,0,26,24,233,0,3,1,20,5472,138,2
D20210517T204101_IFCB115,5,32,29,10,0,22,15,2,108,343,1,1,3,3,6,0,5,1,3,0,0,0,1,0,109,8,0,0,7,20,27,0,0,0,0,0,0,8,3,59,5,534,1,93,0,50,2252,76,14
D20210517T204221_IFCB102,2,24,78,3,0,8,35,1,224,445,0,1,3,4,12,0,2,1,26,0,1,0,0,0,227,9,0,2,4,23,33,1,0,0,0,2,0,0,1,23,30,236,0,0,1,14,5437,127,9
D20210517T210642_IFCB102,8,18,84,10,0,12,28,2,193,497,0,0,2,2,31,2,1,1,22,0,0,0,0,0,221,5,0,2,6,16,43,0,0,0,0,6,3,1,0,52,26,245,0,0,1,14,5150,108,7
D20210517T210923_IFCB115,2,6,20,10,0,3,2,0,21,11,1,0,1,1,2,0,0,0,0,0,0,0,0,1,14,2,0,0,1,8,11,0,0,0,0,0,0,5,1,13,0,302,0,45,0,27,226,19,3
D20210517T213103_IFCB102,2,7,47,7,0,14,22,1,222,516,0,2,3,3,20,0,1,0,23,0,0,0,0,0,177,6,0,4,8,12,45,0,0,0,0,2,1,0,0,37,17,281,0,0,0,16,4963,98,4
D20210517T213345_IFCB115,1,8,19,2,0,3,2,2,26,15,0,0,0,2,2,0,0,1,0,0,1,0,0,0,9,2,0,0,2,8,9,0,0,0,0,0,0,10,5,15,0,282,0,52,2,31,203,28,4
D20210517T215524_IFCB102,0,19,20,5,0,17,18,1,186,612,1,0,5,3,10,0,1,1,15,0,0,0,1,0,111,9,0,0,1,16,51,0,0,0,0,3,1,0,1,30,29,188,0,0,1,15,4804,117,1
D20210517T215806_IFCB115,0,10,13,3,0,3,1,1,23,5,0,0,1,3,3,0,1,3,1,0,0,0,0,0,6,2,0,0,0,9,8,0,0,0,0,0,1,9,6,19,0,331,0,61,1,37,165,22,3
D20210517T221944_IFCB102,3,44,87,7,0,15,28,2,222,459,0,1,5,10,11,2,4,1,7,0,0,0,0,0,221,9,0,3,10,20,46,0,0,0,0,2,0,0,2,37,26,220,0,1,0,17,4404,136,6
D20210517T224405_IFCB102,3,31,62,6,0,19,23,1,186,582,1,1,6,5,16,1,1,1,20,0,0,0,1,0,161,11,0,2,6,18,33,0,0,0,0,1,0,0,0,30,36,209,0,2,0,17,4791,130,4
D20210517T233904_IFCB102,7,6,25,1,0,15,29,5,164,504,0,2,1,0,11,0,9,0,12,0,0,1,0,0,130,1,1,0,3,5,32,0,1,0,1,5,0,0,1,21,61,309,0,7,0,17,4271,84,11
D20210518T000324_IFCB102,3,3,15,3,1,24,29,3,155,559,0,2,2,0,12,0,4,0,7,0,0,0,0,0,93,4,0,0,3,4,44,0,1,0,0,1,0,2,3,28,45,277,0,5,2,27,4638,84,2
D20210518T002745_IFCB102,4,4,15,4,1,10,29,4,187,645,0,1,0,5,10,0,11,0,9,0,0,0,0,0,116,1,0,0,1,4,30,0,0,0,0,6,0,1,0,31,60,246,0,5,3,29,4359,74,0
D20210518T005206_IFCB102,4,2,7,8,1,12,31,4,178,706,0,1,3,2,6,0,12,0,5,0,1,0,1,0,95,3,1,0,3,0,35,0,0,1,0,6,0,1,1,28,52,229,0,2,1,13,4352,99,3
D20210518T011627_IFCB102,4,4,11,3,0,21,30,5,216,748,0,0,0,0,6,0,13,0,10,0,0,0,0,0,97,1,0,0,3,5,30,1,0,0,0,6,1,0,3,25,54,233,0,2,0,21,4332,71,5
D20210518T014048_IFCB102,2,4,4,5,0,26,46,4,202,713,0,3,0,1,9,0,11,0,10,0,0,0,0,0,92,1,0,2,1,4,32,1,0,0,0,2,0,0,0,20,52,255,0,3,1,18,4244,80,5
D20210518T020508_IFCB102,5,0,6,3,0,23,21,2,161,671,0,0,0,0,10,0,9,2,11,0,0,0,1,0,88,3,0,1,4,3,34,0,0,0,0,1,0,0,0,28,69,258,0,4,2,18,4164,90,3
D20210518T022929_IFCB102,3,1,9,5,1,19,17,2,147,620,1,1,1,2,11,0,8,0,14,0,0,0,0,0,65,1,0,1,0,2,33,0,0,0,0,3,0,0,2,29,63,259,1,3,0,17,4182,78,4
D20210518T025350_IFCB102,5,3,5,8,0,12,13,4,149,573,0,3,1,0,7,0,8,0,11,0,0,0,1,0,69,3,0,1,1,1,43,1,0,0,0,4,0,2,0,31,68,240,0,5,1,16,4218,88,2
D20210518T031811_IFCB102,2,1,6,3,0,12,12,1,136,604,0,1,1,1,4,0,4,0,5,0,0,0,0,0,56,0,0,0,5,4,46,0,0,0,0,3,0,0,1,19,64,263,1,2,0,20,4122,111,3
D20210518T034232_IFCB102,4,0,1,14,0,11,11,0,125,657,0,0,1,1,19,4,1,0,4,0,0,0,0,0,44,2,0,1,5,4,36,0,0,0,0,2,1,1,0,20,37,214,0,3,2,14,4055,73,1
D20210518T040652_IFCB102,4,2,4,7,1,15,17,3,143,666,2,1,4,0,18,2,0,0,12,0,0,0,0,0,63,2,1,3,1,6,43,0,0,0,0,3,1,1,1,21,33,202,0,2,0,18,3743,88,2
D20210518T043112_IFCB102,1,0,8,7,0,12,11,1,120,719,0,0,1,1,12,1,2,0,6,0,0,0,0,0,50,1,0,0,1,6,28,0,0,0,0,0,1,1,1,14,20,194,0,2,2,15,4126,71,5
D20210518T045531_IFCB102,3,2,3,6,0,12,5,3,123,685,0,1,0,1,10,2,3,0,9,0,0,0,0,0,25,0,0,2,1,5,37,0,0,0,0,2,1,1,0,17,25,200,0,2,0,11,3835,76,2
D20210518T051952_IFCB102,2,3,1,9,0,7,7,2,144,660,0,0,1,1,21,1,2,0,9,0,0,0,0,0,54,1,1,1,1,5,38,0,0,0,0,2,1,0,1,30,30,200,0,3,0,20,3563,70,1
D20210518T054411_IFCB102,3,0,2,4,0,19,13,5,152,655,1,0,2,0,17,1,5,1,1,0,1,0,0,0,96,0,0,2,2,5,57,0,0,0,0,0,0,0,1,23,43,224,0,0,2,16,3539,104,4
D20210518T060832_IFCB102,2,0,9,11,0,16,10,4,132,660,0,1,3,2,17,1,1,0,9,0,0,0,0,0,51,0,0,0,3,3,28,0,0,0,0,7,1,0,0,17,29,208,0,1,1,16,3483,106,0
D20210518T063253_IFCB102,3,3,5,8,0,10,16,2,122,716,0,1,2,1,18,4,1,0,4,0,1,0,0,0,34,0,0,2,3,4,41,0,1,0,0,1,0,0,0,24,29,225,0,0,1,14,3463,61,1
D20210518T065711_IFCB102,0,0,3,9,0,11,10,1,146,849,1,0,1,3,17,2,0,0,5,0,0,0,0,0,45,1,0,3,1,1,31,0,0,0,0,2,0,0,2,15,35,194,1,1,1,18,3746,82,1
D20210518T072132_IFCB102,2,1,2,5,1,14,15,0,135,724,0,1,0,2,18,1,2,0,5,0,0,0,1,0,38,0,1,0,2,4,38,0,0,0,0,1,1,0,0,30,30,210,0,4,1,21,3691,79,2
D20210518T074552_IFCB102,4,2,4,12,0,20,22,5,162,737,0,1,3,2,6,0,9,0,5,0,1,0,0,0,76,5,0,0,1,5,43,0,0,1,0,2,0,0,2,20,44,257,0,3,3,12,3556,93,0
D20210518T081012_IFCB102,3,2,3,9,0,14,14,2,161,676,0,2,2,1,8,1,3,0,2,0,0,0,0,0,70,3,0,0,1,3,42,0,0,0,1,1,0,0,1,30,54,225,0,0,2,21,3546,87,1
D20210518T083433_IFCB102,3,1,4,11,1,20,24,3,163,704,0,2,0,0,14,0,12,0,7,0,0,0,0,0,58,3,0,1,1,5,44,0,0,0,0,4,0,0,0,28,47,263,0,3,1,16,3449,84,5
D20210518T085852_IFCB102,5,3,7,7,0,19,34,4,173,722,0,3,2,6,7,0,9,0,5,0,0,1,0,0,93,2,0,2,4,3,47,0,0,0,0,4,0,0,0,22,57,258,0,2,3,13,3401,82,1
D20210518T092310_IFCB102,1,0,6,7,1,14,45,3,191,860,1,1,4,1,13,0,10,0,3,1,0,0,0,0,123,5,0,1,5,0,38,1,0,0,0,3,0,0,1,44,68,220,0,0,0,17,3681,100,1
D20210518T094731_IFCB102,5,3,10,5,0,18,46,6,237,721,0,1,1,5,3,1,8,0,9,1,0,0,0,0,119,3,0,2,4,3,45,0,0,0,0,2,0,1,0,46,45,224,0,1,0,13,3745,102,1
D20210518T101150_IFCB102,2,3,5,7,1,27,43,8,208,665,1,1,2,2,11,0,10,1,5,0,0,0,2,1,134,2,0,1,4,8,39,0,2,0,0,10,1,0,3,29,32,214,0,1,3,16,3822,102,0
D20210518T103612_IFCB102,3,6,20,11,0,27,31,10,195,536,0,1,1,2,13,1,2,1,8,0,0,0,2,0,109,4,0,2,4,3,40,0,0,0,2,6,0,0,0,29,40,219,0,1,2,9,3547,96,1
D20210518T110032_IFCB102,5,3,17,12,0,14,11,4,180,602,0,0,3,2,23,1,2,0,6,0,0,0,2,0,72,2,1,0,5,2,37,0,0,0,0,7,3,0,1,28,40,155,0,1,1,10,4250,81,1
D20210518T112453_IFCB102,6,3,16,12,0,13,21,1,193,438,1,0,1,2,19,1,0,0,7,0,0,0,1,0,62,1,0,2,9,6,38,0,1,1,0,6,0,0,1,27,16,165,0,3,0,10,3903,76,4
D20210518T114912_IFCB102,5,2,7,7,1,20,22,3,202,453,0,4,0,3,17,0,0,0,12,0,0,1,1,0,69,5,2,0,11,4,41,0,1,0,0,2,0,0,0,19,19,149,0,1,2,7,3763,70,3
D20210518T121332_IFCB102,4,18,28,14,0,17,20,3,189,466,2,3,8,1,22,0,3,1,11,0,0,0,0,0,118,5,4,2,9,10,51,0,0,0,0,0,1,0,0,25,26,208,0,1,1,7,3924,99,6
D20210518T123753_IFCB102,4,34,60,10,0,17,33,1,207,443,1,1,2,4,18,4,4,1,4,1,0,0,0,0,202,11,0,0,7,9,37,0,0,0,0,4,0,1,1,38,23,194,0,2,1,11,3762,132,8
D20210518T130214_IFCB102,1,50,96,17,2,23,20,3,215,313,0,1,2,5,17,5,2,0,21,1,0,1,0,0,276,8,0,3,15,13,43,0,0,0,0,3,0,1,1,33,16,213,0,2,0,12,3017,167,12
D20210518T132635_IFCB102,4,55,111,16,1,16,31,1,235,341,0,1,2,6,10,0,3,1,11,1,0,1,4,0,344,8,1,0,11,16,48,0,0,0,0,5,1,0,2,35,24,265,1,1,0,12,3216,174,10
D20210518T135054_IFCB102,0,36,137,21,0,13,28,1,221,326,0,6,3,2,18,2,2,0,17,0,0,1,1,0,296,9,0,5,12,14,31,0,0,0,0,13,0,0,0,31,22,240,0,4,0,9,3410,162,5
D20210518T141513_IFCB102,1,32,117,13,0,16,31,4,222,277,0,2,2,10,15,1,3,0,15,0,0,0,2,0,326,10,0,1,3,10,51,0,0,0,0,6,1,1,0,40,19,239,0,1,0,11,3485,171,8
D20210518T143934_IFCB102,3,54,125,9,0,22,30,1,230,317,1,5,8,4,9,0,2,0,20,1,0,0,5,0,349,10,0,0,13,19,30,0,2,1,0,4,1,1,1,37,20,224,0,2,1,14,3431,149,4
D20210518T150355_IFCB102,0,43,97,6,0,24,32,2,252,337,2,2,4,3,21,2,2,0,13,0,0,0,1,1,333,14,0,1,3,16,44,0,0,0,0,6,0,1,3,35,16,245,0,3,1,10,3583,176,3
D20210518T152813_IFCB102,3,50,95,18,0,22,30,2,270,307,2,3,5,3,20,3,4,3,14,1,0,0,1,0,281,18,0,0,9,17,29,0,0,0,0,9,1,1,1,37,20,227,0,1,1,12,3533,174,6
D20210518T155232_IFCB102,3,33,76,11,2,14,20,5,242,397,0,1,4,2,22,1,4,3,16,0,1,1,1,1,240,10,1,4,7,14,49,0,0,0,0,4,1,0,0,41,20,232,0,0,1,16,3584,145,6
D20210518T161653_IFCB102,0,11,28,11,0,22,18,5,199,449,0,0,1,4,16,0,5,0,7,1,0,0,1,0,154,10,0,3,7,13,43,0,0,0,0,2,0,0,2,27,20,197,0,3,2,9,4196,98,7
D20210518T164112_IFCB102,3,6,14,8,0,13,21,1,214,582,1,0,2,2,22,0,3,1,13,0,0,0,1,0,144,3,0,3,5,14,40,0,0,0,0,4,0,0,0,19,22,178,0,3,0,9,4720,102,3
D20210518T170531_IFCB102,1,22,52,11,0,20,31,2,262,408,0,1,1,10,13,2,1,0,16,0,0,1,0,0,183,14,0,3,4,10,47,0,0,1,0,2,0,0,2,31,19,196,0,1,1,14,4016,132,5
D20210518T172950_IFCB102,2,42,75,10,1,19,34,1,239,408,1,2,3,4,7,1,0,0,11,0,1,0,0,0,255,13,1,1,7,9,47,0,1,0,1,7,0,2,1,31,17,224,0,0,0,23,4032,152,9
D20210518T175411_IFCB102,4,26,47,7,1,20,29,4,227,560,0,0,2,0,9,0,0,0,15,1,0,0,1,0,183,10,0,4,4,10,32,0,0,0,0,1,1,0,0,25,39,202,0,0,2,9,4606,130,3
D20210518T181832_IFCB102,4,20,34,9,0,20,27,1,222,557,1,3,0,2,7,0,1,0,8,0,0,1,0,0,199,11,0,2,2,7,34,0,0,0,1,4,0,1,0,22,43,201,0,2,1,14,4576,118,6
D20210518T184251_IFCB102,1,25,38,11,0,18,19,1,223,569,0,1,4,2,6,2,2,0,8,0,0,0,0,0,169,8,0,1,3,8,43,0,0,0,0,3,1,0,0,23,38,217,0,2,1,14,4567,118,3
D20210518T190709_IFCB102,3,22,37,10,0,23,23,4,215,516,0,0,1,3,15,0,0,0,21,0,0,1,1,0,171,10,0,0,3,9,34,0,0,0,0,1,0,0,0,27,47,204,0,2,0,11,4570,151,0
D20210518T193130_IFCB102,2,30,41,11,0,16,17,2,210,530,0,2,1,0,20,0,0,2,11,0,0,0,1,0,188,9,0,1,6,11,41,0,0,0,0,1,1,1,0,26,32,214,0,2,0,11,4575,158,7
D20210518T200244_IFCB115,7,24,26,9,0,42,10,5,191,433,1,1,1,4,11,1,2,0,9,0,0,0,1,0,75,5,0,0,5,12,13,0,1,0,0,4,0,11,0,92,15,544,0,24,0,21,2720,67,4
D20210518T202627_IFCB102,3,21,34,9,0,5,25,3,168,466,0,0,3,3,8,0,2,0,12,0,0,1,1,0,150,5,0,0,4,6,50,0,0,0,0,0,0,2,1,30,27,406,0,6,2,14,3733,110,8
D20210518T202708_IFCB115,6,22,28,16,0,36,24,0,199,430,1,0,0,2,9,3,4,3,12,0,0,0,0,1,89,4,0,1,4,15,17,0,0,0,1,0,1,5,1,85,17,395,1,25,1,27,2823,60,0
D20210518T205045_IFCB102,4,14,28,6,0,16,17,1,186,556,0,1,4,1,11,0,4,2,9,1,0,1,0,0,148,10,0,2,4,13,46,0,0,0,0,4,0,0,0,26,48,278,0,4,1,12,4096,115,4
D20210518T205534_IFCB115,7,18,36,12,1,40,24,1,198,598,1,2,1,10,15,0,3,1,7,1,0,0,0,0,89,6,0,1,10,17,17,0,0,0,0,2,0,70,2,82,12,522,0,67,0,34,2964,89,10
D20210518T211504_IFCB102,1,30,38,11,0,18,23,2,214,610,0,3,1,5,10,0,3,1,19,0,0,0,1,1,158,8,0,2,2,10,42,0,1,0,0,1,0,0,0,30,36,242,0,1,2,14,4169,105,4
D20210518T211956_IFCB115,6,21,17,5,0,44,22,0,221,596,1,1,0,8,16,0,3,3,13,0,0,1,0,0,84,5,0,2,5,9,27,0,0,0,0,2,0,14,2,99,15,431,1,61,2,27,2915,92,2
D20210518T213922_IFCB102,2,30,50,7,0,17,18,2,207,590,0,0,0,4,16,0,0,0,18,0,0,0,1,0,160,8,1,0,4,13,37,0,0,0,0,5,0,4,0,28,37,216,0,2,1,20,4258,120,6
D20210518T214418_IFCB115,10,7,26,15,0,44,17,2,223,606,1,1,1,7,13,0,5,2,8,1,1,0,0,0,85,2,0,1,9,11,28,1,0,0,0,1,0,7,0,81,19,428,0,44,3,38,2919,71,4
D20210518T220341_IFCB102,4,20,37,13,1,15,30,1,174,571,0,1,1,2,19,0,2,0,15,1,0,0,1,0,178,2,1,1,4,16,47,0,0,0,1,4,0,1,0,22,42,240,0,8,1,16,4134,126,2
D20210518T221124_IFCB115,6,30,48,10,0,22,19,2,116,245,0,0,0,8,14,0,3,0,10,2,3,0,0,0,161,7,0,0,2,24,31,0,0,0,0,0,1,5,3,74,9,592,2,64,2,37,2634,111,23
D20210518T222759_IFCB102,3,31,52,12,0,20,20,2,213,611,0,1,1,2,16,0,0,1,19,1,0,0,2,0,223,5,0,4,1,8,31,0,0,0,0,3,0,0,0,38,42,228,0,5,0,8,4314,128,4
D20210518T223546_IFCB115,5,25,32,5,1,18,24,4,136,234,0,0,1,6,6,0,1,0,7,1,0,0,0,0,153,12,0,0,2,22,20,0,0,0,0,0,1,4,1,54,11,580,0,67,1,42,2616,98,16
D20210518T225217_IFCB102,5,23,49,14,0,17,35,1,178,599,1,1,2,3,16,2,1,2,8,0,1,0,1,0,205,4,0,1,4,10,39,0,0,1,0,2,0,0,2,34,26,233,0,2,3,21,4015,115,5
D20210518T230008_IFCB115,9,20,44,3,0,17,19,2,115,235,0,1,3,4,7,0,2,1,4,0,0,0,2,0,129,9,0,1,3,18,24,0,0,0,1,0,0,6,2,56,7,528,0,38,2,28,2590,92,28
D20210518T231636_IFCB102,7,15,33,21,0,13,34,3,206,436,1,1,1,1,12,0,5,0,25,0,0,0,2,0,209,11,0,0,4,3,26,0,0,0,0,4,0,1,7,44,24,487,0,2,0,17,3275,152,2
D20210518T233017_IFCB115,2,26,48,12,0,12,8,5,80,33,0,1,1,1,4,0,1,2,1,2,0,0,0,0,110,9,0,1,2,51,49,0,0,0,0,0,0,7,1,39,8,544,3,96,0,46,815,172,17
D20210518T234055_IFCB102,1,0,1,3,0,0,2,3,5,5,0,1,2,0,0,0,2,0,1,0,0,0,0,0,18,0,0,0,1,0,5,0,0,0,0,0,0,0,0,15,1,542,0,15,0,15,214,13,2
D20210518T235438_IFCB115,7,44,33,5,0,8,12,3,52,40,3,0,2,3,1,0,6,4,0,2,1,0,1,0,119,6,0,0,3,58,26,0,0,0,0,0,2,7,1,45,6,535,1,97,2,59,771,171,19
D20210519T000513_IFCB102,1,5,10,7,0,21,21,1,182,686,0,1,0,0,13,1,1,1,13,0,0,1,1,0,64,4,0,1,4,4,35,0,0,0,0,2,0,0,1,36,29,215,0,3,0,18,4530,69,1
D20210519T001859_IFCB115,5,36,39,8,0,8,8,2,62,53,0,0,0,4,4,0,0,4,0,0,0,0,0,0,122,12,0,0,2,80,30,0,0,0,0,0,0,8,2,39,4,504,2,81,0,36,782,176,21
D20210519T002932_IFCB102,4,3,9,10,0,24,29,1,189,663,0,1,1,3,15,0,6,0,10,0,0,1,1,0,99,3,0,1,3,3,32,0,0,0,0,3,0,0,0,26,31,216,0,6,1,17,4685,86,0
D20210519T005350_IFCB102,8,5,8,5,3,27,24,5,224,660,0,1,0,2,15,0,9,1,14,1,0,0,1,0,87,4,0,2,5,5,41,0,0,0,0,4,0,0,3,25,49,208,0,3,0,22,4625,101,2
D20210519T011808_IFCB102,2,1,3,10,0,22,28,5,205,684,0,2,3,0,9,0,8,1,12,2,0,0,0,0,86,0,0,2,2,1,37,0,0,0,0,7,0,0,1,31,57,186,0,2,3,13,4577,88,0
D20210519T014228_IFCB102,5,0,7,11,0,33,27,2,185,665,1,3,2,0,9,1,4,0,7,0,0,0,0,0,88,2,0,0,3,2,31,0,1,0,0,3,0,1,1,25,63,232,0,4,2,12,4450,79,1
D20210519T020646_IFCB102,1,1,3,5,1,18,23,4,149,621,1,0,2,0,8,0,11,0,11,0,0,0,0,0,44,2,0,1,1,2,42,0,1,0,0,5,0,0,1,28,73,217,0,5,6,17,4169,70,0
D20210519T023105_IFCB102,1,0,3,4,1,17,23,2,125,607,0,3,3,1,5,0,5,0,6,0,0,0,1,0,38,1,0,1,0,1,37,2,0,0,0,5,0,0,3,17,83,216,0,1,2,22,3961,84,0
D20210519T025526_IFCB102,2,1,1,7,0,17,13,3,150,605,2,1,1,2,9,0,9,0,17,0,0,0,2,0,48,0,0,1,2,0,35,0,0,0,0,3,0,0,0,21,67,264,0,2,3,18,4054,81,2
D20210519T031944_IFCB102,6,1,3,8,0,9,28,3,133,627,0,0,1,1,12,0,9,0,4,0,0,0,1,1,49,6,0,2,3,2,47,0,0,0,0,3,0,0,0,34,67,266,0,4,5,18,3751,80,3
D20210519T034404_IFCB102,1,1,3,10,0,12,24,1,117,640,0,1,0,0,8,0,4,0,4,0,0,0,1,0,46,0,0,2,2,3,45,0,0,0,0,3,0,0,1,21,70,242,0,2,3,20,3671,64,1
D20210519T035700_IFCB115,4,2,3,7,0,34,19,2,121,513,0,5,1,0,4,1,6,3,6,0,1,0,3,0,38,1,0,1,5,5,39,0,0,1,0,12,0,5,1,79,29,533,1,31,2,16,2424,63,0
D20210519T040822_IFCB102,3,0,3,11,0,14,16,1,147,717,1,1,0,1,14,1,11,0,7,0,1,0,1,0,49,1,1,0,5,3,48,0,0,0,0,4,0,0,1,20,61,289,0,0,0,21,3354,82,0
D20210519T042122_IFCB115,6,1,3,13,1,28,18,7,136,543,0,2,0,1,5,0,5,1,2,0,0,0,1,0,23,0,0,1,1,5,22,0,0,0,0,3,0,4,0,73,34,457,1,28,3,13,2445,56,1
D20210519T043241_IFCB102,2,1,1,6,0,13,33,3,151,747,0,4,0,0,12,1,18,1,5,0,0,0,0,0,65,0,0,2,1,0,61,0,1,0,0,1,1,0,1,25,43,274,0,1,0,19,2921,78,2
D20210519T044543_IFCB115,2,2,2,13,0,18,13,6,116,564,0,2,1,2,6,0,8,0,2,0,0,0,1,0,23,0,0,0,3,3,31,0,0,0,1,8,0,4,1,58,33,442,1,28,5,17,2415,48,1
D20210519T045659_IFCB102,0,3,2,6,1,14,20,3,145,749,0,1,0,0,17,0,8,1,16,0,0,0,1,0,52,1,0,1,2,2,50,0,1,0,0,3,0,0,0,20,41,260,0,4,0,10,2966,87,0
D20210519T052117_IFCB102,6,0,3,8,0,16,30,6,139,768,2,0,1,1,13,1,17,0,9,1,0,0,2,0,52,5,0,1,3,2,72,0,0,0,1,2,1,1,1,27,41,298,0,1,2,17,2836,77,0
D20210519T052320_IFCB115,10,0,6,8,1,34,15,4,123,587,0,3,1,2,8,1,4,2,3,0,0,0,2,0,34,2,0,1,4,3,22,2,0,1,0,1,0,5,0,73,34,490,0,31,0,17,2337,75,2
D20210519T054536_IFCB102,4,3,5,11,0,12,19,3,155,771,0,0,5,4,17,0,18,0,7,0,1,0,1,0,72,5,0,2,2,1,63,0,0,0,0,1,0,0,2,31,45,261,0,0,1,17,2782,80,1
D20210519T054741_IFCB115,7,1,3,9,0,40,30,8,113,580,0,0,2,0,4,1,6,0,3,0,0,0,3,0,23,1,0,0,4,2,26,1,1,0,0,6,0,3,1,67,26,439,2,33,1,13,2290,68,2
D20210519T060954_IFCB102,2,1,3,10,0,8,23,3,156,828,0,1,1,3,12,0,8,0,4,1,0,0,1,0,75,5,1,5,2,4,66,0,0,0,0,3,0,0,0,18,47,305,0,4,3,15,2711,72,0
