mtime,sst,cond,chl,lat,lon,latec,lonec,dx,dy,sss,sstorig,sssorig,tcorr,scorr,datetime
738283.325,12.4807333333333,41.2592771448052,1.3588,48.9461650680226,-14.8260481004096,49.0066958167422,-14.8959757040432,5.19384973974919,-6.73071216361062,35.5266889520487,12.7807333333333,35.484899916329,-0.3,0.0417890357197123,07-May-2021 07:48:00
738283.329166667,12.46494,41.239047308109,1.4021,48.9461666290791,-14.8260495897571,49.0069440780797,-14.8959064814812,5.18859763594972,-6.75814398326158,35.522114127917,12.76494,35.4803193101059,-0.3,0.0417948178110815,07-May-2021 07:54:00
738283.333333333,12.4695833333333,41.2478715722968,1.38931666666667,48.9461696869021,-14.8260358162335,49.0071923394102,-14.8958372589211,5.18447917701285,-6.78540936930094,35.5262335192335,12.7695833333333,35.4844329193312,-0.3,0.0418005999022892,07-May-2021 08:00:00
738283.3375,12.4457,41.2256103532318,1.45465,48.9461741032815,-14.8260230784228,49.0074406007408,-14.895768036361,5.18028379084813,-6.8125236907504,35.5273228171478,12.7457,35.4855164351543,-0.3,0.0418063819934969,07-May-2021 08:06:00
738283.341666667,12.47365,41.2441423842498,1.41175,48.9462949094444,-14.8259409465395,49.0076888620714,-14.8956988138009,5.1812426265743,-6.8266960587709,35.5188295027036,12.77365,35.4770173386189,-0.3,0.0418121640847045,07-May-2021 08:12:00
738283.345833333,12.4803,41.2564432255091,1.39723333333333,48.9466454025518,-14.8256885061111,49.007937123402,-14.8956295912408,5.19485107342936,-6.81532840385357,35.5244012329929,12.7803,35.482583286817,-0.3,0.0418179461759122,07-May-2021 08:18:00
738283.35,12.4841333333333,41.259330505706,1.3838,48.9467913582674,-14.8255160669821,49.0081853847325,-14.8955603686807,5.20251745010561,-6.82670426920033,35.5235735554348,12.7841333333333,35.4817498271677,-0.3,0.0418237282671199,07-May-2021 08:24:00
738283.354166667,12.47925,41.2618774969618,1.38938333333333,48.9464230068738,-14.8255070729991,49.0084336460631,-14.8954911461206,5.1980439923723,-6.89526847583281,35.5306264740978,12.77925,35.4887969637395,-0.3,0.0418295103583276,07-May-2021 08:30:00
738283.358333333,12.4141,41.1906299157124,1.6676,48.9459896910311,-14.8248660842891,49.0086819073937,-14.8954219235605,5.24051173492909,-6.97105639962244,35.5234592087029,12.7141,35.4816239162533,-0.3,0.0418352924495352,07-May-2021 08:36:00
738283.3625,12.4781833333333,41.2476258431362,1.50483333333333,48.9464709405367,-14.8246155383239,49.0089301687312,-14.8953527009984,5.25397947100456,-6.94514929735827,35.5179397085191,12.7781833333333,35.4760986339782,-0.3,0.0418410745409045,07-May-2021 08:42:00
738283.366666667,12.5145,41.2858991576658,1.42118333333333,48.9466680815866,-14.8230882036346,49.0091784300618,-14.8952834784383,5.36228026938847,-6.95083361321701,35.5205468540624,12.8145,35.4786999974303,-0.3,0.0418468566321121,07-May-2021 08:48:00
738283.370833333,12.5261833333333,41.2992351073098,1.30253333333333,48.9448955829473,-14.8234082872881,49.0094266913923,-14.8952142558782,5.33336467853326,-7.1755318698389,35.5223692706591,12.8261833333333,35.4805166319358,-0.3,0.0418526387233198,07-May-2021 08:54:00
738283.375,12.47895,41.2638771442372,1.39895,48.9449008289736,-14.8241331170009,49.0096749527229,-14.8951450333181,5.27438670736451,-7.20255393876607,35.5328605993921,12.77895,35.4910021785775,-0.3,0.0418584208145275,07-May-2021 09:00:00
738283.379166667,12.4425666666667,41.2235815397883,1.61446666666667,48.944919982081,-14.8241027047881,49.0099232140535,-14.895075810758,5.27150408159552,-7.22802961084026,35.5283806681252,12.7425666666667,35.4865164652195,-0.3,0.0418642029057351,07-May-2021 09:06:00
738283.383333333,12.4614666666667,41.2316758360579,1.50855,48.9449148863606,-14.8241200470386,49.010171475384,-14.8950065881979,5.26507450878705,-7.25620162953094,35.5183702954175,12.7614666666667,35.4765003104205,-0.3,0.0418699849969428,07-May-2021 09:12:00
738283.3875,12.4983,41.266772294815,1.40328333333333,48.9449234082863,-14.8241248369821,49.0104197367146,-14.8949373656378,5.25957725444681,-7.28285943508016,35.5174430513869,12.7983,35.4755672842988,-0.3,0.0418757670881505,07-May-2021 09:18:00
738283.391666667,12.52324,41.2946684969277,1.3576,48.9449268510509,-14.8241153995254,49.0106679980521,-14.8948681430758,5.25513673542791,-7.31008201833605,35.5207814568907,12.82324,35.4788999077111,-0.3,0.0418815491795197,07-May-2021 09:24:00
738283.395833333,12.5169,41.2928995431077,1.1845,48.9441240626271,-14.8233753733145,49.0109162593827,-14.8947989205157,5.30496045576417,-7.42695341866706,35.5250538225133,12.8169,35.4831664912425,-0.3,0.0418873312707274,07-May-2021 09:30:00
738283.4,12.5105,41.2841838403443,1.33488333333333,48.9436957632533,-14.8230434213324,49.0111645207133,-14.8947296979555,5.32447459709342,-7.50218353656249,35.522709362991,12.8105,35.4808162496291,-0.3,0.0418931133619351,07-May-2021 09:36:00
738283.404166667,12.5135666666667,41.2865459243254,1.47093333333333,48.9417371479002,-14.8268757680603,49.0114127820438,-14.8946604753954,5.03468682262409,-7.74757702751704,35.5220985187854,12.8135666666667,35.4801996233322,-0.3,0.0418988954531427,07-May-2021 09:42:00
738283.408333333,12.5447166666667,41.3078960763179,1.38246666666667,48.9452451008192,-14.846057116822,49.0116610433744,-14.8945912528353,3.60485697497144,-7.3851158604558,35.5133049073405,12.8447166666667,35.4714002297962,-0.3,0.0419046775443504,07-May-2021 09:48:00
738283.4125,12.5454166666667,41.316566249552,1.00236666666667,48.9512280442655,-14.8653602516902,49.011909304705,-14.8945220302752,2.16598150435829,-6.74744830326423,35.5209756142682,12.8454166666667,35.4790651546327,-0.3,0.0419104596355581,07-May-2021 09:54:00
738283.416666667,12.5187333333333,41.2827220816182,0.821533333333333,48.9492015861111,-14.8842478616667,49.0121575660356,-14.8944528077151,0.757969008286207,-7.00038556953589,35.5135812968172,12.8187333333333,35.4716650550904,-0.3,0.0419162417267658,07-May-2021 10:00:00
738283.420833333,12.54065,41.313668083276,0.883316666666667,48.9445545326083,-14.9045021659181,49.0124058273661,-14.894383585155,-0.751554255142841,-7.54471974333838,35.5226883606999,12.84065,35.4807663368819,-0.3,0.0419220238179734,07-May-2021 10:06:00
738283.425,12.5043833333333,41.2844898618471,0.818866666666667,48.9417648314313,-14.9259349410876,49.0126540887036,-14.894314362593,-2.34860805820364,-7.88252576229,35.5287953125302,12.8043833333333,35.4868675066209,-0.3,0.0419278059093427,07-May-2021 10:12:00
738283.429166667,12.4964333333333,41.2730073326538,1.0111,48.9398617982957,-14.9339526185923,49.0129023500342,-14.8942451400329,-2.94925989831368,-8.12173879264623,35.5252501250002,12.7964333333333,35.4833165369997,-0.3,0.0419335880005503,07-May-2021 10:18:00
738283.433333333,12.4871666666667,41.2651446258293,1.28565,48.9398528429426,-14.9334229021281,49.0131506113648,-14.8941759174728,-2.91505686517997,-8.15033998292041,35.5264225144832,12.7871666666667,35.4844831443914,-0.3,0.041939370091758,07-May-2021 10:24:00
738283.4375,12.48765,41.2629133189548,1.09701666666667,48.9381484510923,-14.9362140746563,49.0133988726954,-14.8941066949127,-3.12751176872644,-8.36746511012818,35.5238282933311,12.78765,35.4818831411481,-0.3,0.0419451521829657,07-May-2021 10:30:00
738283.441666667,12.4904333333333,41.2655700572402,1.24695,48.9372992345056,-14.937852861709,49.0136471340259,-14.8940374723526,-3.25437362044351,-8.48949908662592,35.5237675034609,12.7904333333333,35.4818165691867,-0.3,0.0419509342741734,07-May-2021 10:36:00
738283.445833333,12.4804666666667,41.2594840452984,1.0812,48.9357083349153,-14.9370238754143,49.0138953953565,-14.8939682497925,-3.19794241916818,-8.69400445031867,35.5273066672254,12.7804666666667,35.48534995086,-0.3,0.041956716365381,07-May-2021 10:42:00
738283.45,12.46585,41.2434361342185,1.09568333333333,48.9338503927495,-14.9358676092373,49.0141436566871,-14.8938990272324,-3.11720261237562,-8.92820359358789,35.5256458396197,12.76585,35.4836833411631,-0.3,0.0419624984565887,07-May-2021 10:48:00
738283.454166667,12.45948,41.2363838712845,0.86762,48.932054502,-14.9349318903277,49.0143919180246,-14.8938298046703,-3.05284388141051,-9.15550293495717,35.524868194086,12.75948,35.482899913538,-0.3,0.0419682805479579,07-May-2021 10:54:00
738283.458333333,12.45395,41.2310556197834,0.748483333333333,48.9302147055556,-14.9338232325471,49.0146401793552,-14.8937605821102,-2.97564017258937,-9.38768436608002,35.5249573349789,12.75395,35.4829832723397,-0.3,0.0419740626391656,07-May-2021 11:00:00
738283.4625,12.4637666666667,41.2374796647622,0.68195,48.9283642879661,-14.9328654313418,49.0148884406858,-14.8936913595501,-2.90964128623929,-9.62104681464379,35.5218964107901,12.7637666666667,35.4799165660597,-0.3,0.0419798447303733,07-May-2021 11:06:00
738283.466666667,12.4659333333333,41.2432924435685,0.626133333333333,48.9266001559463,-14.9318010856638,49.0151367020163,-14.89362213699,-2.83572884425405,-9.84481474561578,35.5254522842384,12.7659333333333,35.4834666574168,-0.3,0.0419856268215809,07-May-2021 11:12:00
738283.470833333,12.4564666666667,41.2343168435922,0.593333333333333,48.9248670139313,-14.9306688980791,49.0153849633469,-14.8935529144299,-2.75677746697635,-10.0651367452873,35.5257413416875,12.7564666666667,35.4837499327747,-0.3,0.0419914089127886,07-May-2021 11:18:00
738283.475,12.4543,41.2312941221581,0.640816666666667,48.9224884339642,-14.9292922983145,49.0156332246775,-14.8934836918698,-2.65967245550084,-10.3572281706822,35.5248802136738,12.7543,35.4828830226698,-0.3,0.0419971910039963,07-May-2021 11:24:00
738283.479166667,12.4598333333333,41.2375439490225,0.697633333333333,48.9198620857345,-14.9277221302024,49.015881486008,-14.8934144693097,-2.54819021874041,-10.6768701698756,35.5256859644724,12.7598333333333,35.4836829913772,-0.3,0.042002973095204,07-May-2021 11:30:00
738283.483333333,12.4491333333333,41.228729693342,0.769383333333333,48.9173904949718,-14.9261965753766,49.0161297473386,-14.8933452467496,-2.44002161912987,-10.979303923871,35.5272918564604,12.7491333333333,35.485283101274,-0.3,0.0420087551864116,07-May-2021 11:36:00
738283.4875,12.4358666666667,41.2151164207212,0.728466666666667,48.9148214056544,-14.9246613812759,49.0163780086761,-14.8932760241876,-2.33113706568883,-11.2925790232676,35.5266976842862,12.7358666666667,35.4846831470084,-0.3,0.0420145372777809,07-May-2021 11:42:00
738283.491666667,12.4392666666667,41.2138035748522,0.761416666666667,48.9122568013889,-14.9231748777778,49.0166262700067,-14.8932068016275,-2.2258689905861,-11.6053554068883,35.5222364500946,12.7392666666667,35.4802161307256,-0.3,0.0420203193689885,07-May-2021 11:48:00
738283.495833333,12.4521166666667,41.2273714856632,0.795483333333333,48.9099037034934,-14.9219470256168,49.0168745313373,-14.8931375790674,-2.13981215839873,-11.8946133552065,35.5231920172764,12.7521166666667,35.4811659158162,-0.3,0.0420261014601962,07-May-2021 11:54:00
738283.5,12.4805,41.25313758001,0.798066666666667,48.907731987806,-14.9207340181733,49.0171227926678,-14.8930683565073,-2.05485791271756,-12.163702522199,35.5212486835336,12.7805,35.4792167999822,-0.3,0.0420318835514039,07-May-2021 12:00:00
738283.504166667,12.4871333333333,41.2631356024008,0.761966666666667,48.9054999285122,-14.9194839016573,49.0171511375507,-14.8930747147321,-1.96153366496971,-12.4150479988066,35.5246209187232,12.7871333333333,35.4825832530806,-0.3,0.0420376656426116,07-May-2021 12:06:00
738283.508333333,12.4916333333333,41.2659648626674,0.760483333333333,48.9033400704049,-14.9182344229567,49.0171794824335,-14.893081072957,-1.86825679075326,-12.6583650697819,35.5231098156935,12.7916333333333,35.4810663679597,-0.3,0.0420434477338192,07-May-2021 12:12:00
738283.5125,12.4846666666667,41.2621935248204,0.772233333333333,48.9007917276365,-14.916480850678,49.0172078273164,-14.8930874311819,-1.73753853196719,-12.9448796641453,35.5260492883455,12.7846666666667,35.4840000585204,-0.3,0.0420492298250269,07-May-2021 12:18:00
738283.516666667,12.4763666666667,41.253041860467,0.775983333333333,48.897900504242,-14.9143397235546,49.0172361722,-14.8930937894069,-1.5780347646656,-13.269520844669,35.5250716600936,12.7763666666667,35.4830166481772,-0.3,0.0420550119163961,07-May-2021 12:24:00
738283.520833333,12.4615833333333,41.2373866423132,0.8407,48.8963819208742,-14.912734848132,49.0172645170828,-14.8931001476318,-1.45836091591747,-13.4415314180186,35.5239441701409,12.7615833333333,35.4818833761333,-0.3,0.0420607940076038,07-May-2021 12:30:00
738283.525,12.45335,41.2261539505433,0.930366666666667,48.89532125522,-14.9118819362847,49.0172928619657,-14.8931065058567,-1.39453891417317,-13.5626238648066,35.5208994511894,12.75335,35.4788328750906,-0.3,0.0420665760988115,07-May-2021 12:36:00
738283.529166667,12.4633666666667,41.2331543626365,0.810816666666667,48.8939837228766,-14.913394777726,49.0173212068485,-14.8931128640816,-1.50643245914155,-13.7145024827761,35.5182055353083,12.7633666666667,35.4761331771182,-0.3,0.0420723581900192,07-May-2021 12:42:00
738283.533333333,12.4798166666667,41.2492261736031,0.669366666666667,48.8933041410405,-14.9178395948258,49.0173495517314,-14.8931192223065,-1.83609753093858,-13.7932203423653,35.518177727198,12.7798166666667,35.4760995869168,-0.3,0.0420781402812268,07-May-2021 12:48:00
738283.5375,12.4991,41.2718384940586,0.935033333333333,48.895980232644,-14.91884826367,49.0173778966142,-14.8931255805313,-1.91054382223192,-13.4988043399864,35.5217669732584,12.7991,35.4796830508859,-0.3,0.0420839223724345,07-May-2021 12:54:00
738283.541666667,12.5045333333333,41.2787024298507,0.791666666666667,48.9041359949724,-14.9303912995946,49.017406241497,-14.8931319387562,-2.7674267605074,-12.5950767533179,35.5232547622306,12.8045333333333,35.481165057767,-0.3,0.0420897044636422,07-May-2021 13:00:00
738283.545833333,12.4735,41.2489167775634,0.835016666666667,48.9089923461158,-14.9490075691384,49.0174345863799,-14.8931382969811,-4.14967179734589,-12.0582269513339,35.5238450466255,12.7735,35.4817495600706,-0.3,0.0420954865548498,07-May-2021 13:06:00
738283.55,12.4757666666667,41.2539615126377,0.836733333333333,48.9134053146846,-14.9680123802637,49.0174629312635,-14.8931446552061,-5.56077563222427,-11.570679042303,35.5265672193381,12.7757666666667,35.4844659506919,-0.3,0.0421012686462191,07-May-2021 13:12:00
738283.554166667,12.4593,41.2330194658513,0.887016666666666,48.9233913691949,-14.976933211822,49.0174912761463,-14.893151013431,-6.22289520442952,-10.4634322507238,35.5219402573511,12.7593,35.4798332066137,-0.3,0.0421070507374267,07-May-2021 13:18:00
738283.558333333,12.4638166666667,41.2358650736737,0.99075,48.9248300821563,-14.9689887547222,49.0175196210292,-14.8931573716559,-5.63235101359314,-10.3066064756881,35.5204293985834,12.7638166666667,35.4783165657547,-0.3,0.0421128328286344,07-May-2021 13:24:00
738283.5625,12.46805,41.2392129334374,0.9549,48.9219590025188,-14.9615217585217,49.017547965912,-14.8931637298808,-5.07727007386859,-10.629007772536,35.5196685279864,12.76805,35.4775499130665,-0.3,0.0421186149198421,07-May-2021 13:30:00
738283.566666667,12.4734,41.2449887881584,0.864183333333333,48.9201285966149,-14.9614282117043,49.0175763107949,-14.8931700881056,-5.06984965974802,-10.8356914299234,35.520191008327,12.7734,35.478066611316,-0.3,0.0421243970110498,07-May-2021 13:36:00
738283.570833333,12.4803666666667,41.2529199521068,0.840116666666667,48.9201505701875,-14.9614167838988,49.0176046556777,-14.8931764463305,-5.06852860819392,-10.836399887296,35.5212632784549,12.7803666666667,35.4791330993527,-0.3,0.0421301791022574,07-May-2021 13:42:00
738283.575,12.4791,41.2506045072395,1.16648333333333,48.9204045866863,-14.9607267975446,49.0176330005606,-14.8931828045554,-5.01680784382335,-10.811306348513,35.5202354523016,12.7791,35.4780994911081,-0.3,0.0421359611934651,07-May-2021 13:48:00
738283.579166667,12.4861666666667,41.2607323123165,1.23185,48.9207980359514,-14.9596793380901,49.0176613454442,-14.8931891627804,-4.93853588258995,-10.7707085936039,35.5233248039958,12.7861666666667,35.4811830607109,-0.3,0.0421417432848343,07-May-2021 13:54:00
738283.583333333,12.47505,41.250192462292,1.16246666666667,48.9211337139218,-14.9585737822411,49.017689690327,-14.8931955210053,-4.85594883078877,-10.7365347134667,35.5236641843353,12.77505,35.4815166589593,-0.3,0.042147525376042,07-May-2021 14:00:00
738283.5875,12.4742166666667,41.2485268853635,1.40361666666667,48.921384720306,-14.9574508876036,49.0177180352099,-14.8932018792302,-4.77207394618687,-10.7117758841602,35.5228531009586,12.7742166666667,35.4806997934913,-0.3,0.0421533074672497,07-May-2021 14:06:00
738283.591666667,12.4738666666667,41.2478025130876,1.49748333333333,48.9215097025143,-14.9568895466719,49.0177463800927,-14.8932082374551,-4.72990827821742,-10.7010303038474,35.522491913557,12.7738666666667,35.4803328239985,-0.3,0.0421590895584574,07-May-2021 14:12:00
738283.595833333,12.4658166666667,41.2391749390282,1.45998333333333,48.921508812932,-14.9568701358613,49.0177747249755,-14.8932145956799,-4.72799429159019,-10.7042810280516,35.5217813376993,12.7658166666667,35.4796164660497,-0.3,0.042164871649665,07-May-2021 14:18:00
738283.6,12.4734166666667,41.2448663973954,1.21146666666667,48.9215099335734,-14.9568442794303,49.0178030698584,-14.8932209539048,-4.72560155863491,-10.7073082255778,35.5201038834209,12.7734166666667,35.47793322968,-0.3,0.0421706537408727,07-May-2021 14:24:00
738283.604166667,12.4568833333333,41.2335985859908,1.18201666666667,48.921524036935,-14.9568350144727,49.0178314147412,-14.8932273121297,-4.72444115189743,-10.7088918104908,35.5248429404328,12.7568833333333,35.4826665046008,-0.3,0.0421764358320804,07-May-2021 14:30:00
738283.608333333,12.4467833333333,41.2207126640485,1.22563333333333,48.9215422023682,-14.9568177586205,49.0178597596241,-14.8932336703546,-4.72268722409873,-10.7100237136506,35.5219654763517,12.7467833333333,35.4797832584284,-0.3,0.0421822179232881,07-May-2021 14:36:00
738283.6125,12.4438333333333,41.2167679750211,1.06898333333333,48.9215505250659,-14.9568195658992,49.0178881045077,-14.8932400285796,-4.72234920405804,-10.7122500791447,35.5209545937749,12.7438333333333,35.4787665937602,-0.3,0.0421880000146573,07-May-2021 14:42:00
738283.616666667,12.44665,41.2175679630339,1.19486666666667,48.9215498467467,-14.9568192244162,49.0179164493905,-14.8932463868045,-4.72185158545737,-10.7154773119656,35.5190768846332,12.74665,35.4768831025274,-0.3,0.0421937821058649,07-May-2021 14:48:00
738283.620833333,12.4534166666667,41.2250414321562,1.19406666666667,48.9215444960264,-14.9568157551883,49.0179447942734,-14.8932527450294,-4.72112165463967,-10.7192240920901,35.5198993752743,12.7534166666667,35.4776998110772,-0.3,0.0421995641970726,07-May-2021 14:54:00
738283.625,12.4508333333333,41.2218193078426,1.15218333333333,48.921552586935,-14.9568182749623,49.0179731391562,-14.8932591032543,-4.72083655496537,-10.721476231263,35.51923846622,12.7508333333333,35.4770331199317,-0.3,0.0422053462882803,07-May-2021 15:00:00
738283.629166667,12.44755,41.2213073626562,1.13385,48.9215465836743,-14.9568228759374,49.0180014840391,-14.8932654614791,-4.72070603581405,-10.7252955705719,35.5218443859841,12.74755,35.4796332576046,-0.3,0.042211128379488,07-May-2021 15:06:00
738283.633333333,12.4535333333333,41.2248780911289,1.0023,48.9215540117326,-14.9568279664831,49.0180298289219,-14.893271819704,-4.72061187935702,-10.7276214153398,35.5196497010913,12.7535333333333,35.4774327906206,-0.3,0.0422169104706956,07-May-2021 15:12:00
